Date,Open,High,Low,Close*,Adj Close**,Volume
"Oct 01, 1967",96.71,98.25,93.29,93.30,93.30,"224,780,000"
"Sep 01, 1967",93.64,98.31,93.00,96.71,96.71,"204,960,000"
"Aug 01, 1967",94.75,96.67,92.01,93.64,93.64,"207,800,000"
"Jul 01, 1967",90.64,95.51,90.12,94.75,94.75,"216,730,000"
"Jun 01, 1967",89.08,93.28,87.19,90.64,90.64,"212,590,000"
"May 01, 1967",94.01,95.25,88.71,89.08,89.08,"218,420,000"
"Apr 01, 1967",90.20,94.77,87.86,94.01,94.01,"187,650,000"
"Mar 01, 1967",86.78,91.72,86.67,90.20,90.20,"224,640,000"
"Feb 01, 1967",86.61,89.00,85.61,86.78,86.78,"182,950,000"
"Jan 01, 1967",80.33,88.17,79.43,86.61,86.61,"207,410,000"
"Dec 01, 1966",80.45,83.88,79.49,80.33,80.33,"165,070,000"
"Nov 01, 1966",80.20,83.01,78.89,80.45,80.45,"145,780,000"
"Oct 01, 1966",76.56,80.91,72.28,80.20,80.20,"146,210,000"
"Sep 01, 1966",77.10,80.81,75.03,76.56,76.56,"120,030,000"
"Aug 01, 1966",83.50,84.70,73.91,77.10,77.10,"162,430,000"
"Jul 01, 1966",84.74,88.19,83.05,83.60,83.60,"119,810,000"
"Jun 01, 1966",86.13,87.74,83.75,84.74,84.74,"140,450,000"
"May 01, 1966",91.06,91.75,83.18,86.13,86.13,"171,290,000"
"Apr 01, 1966",89.23,93.02,88.96,91.06,91.06,"186,160,000"
"Mar 01, 1966",91.22,91.65,86.69,89.23,89.23,"191,360,000"
"Feb 01, 1966",92.88,94.72,90.43,91.22,91.22,"165,790,000"
"Jan 01, 1966",92.43,94.64,91.63,92.88,92.88,"182,910,000"
"Dec 01, 1965",91.61,93.07,89.20,92.43,92.43,"191,050,000"
"Nov 01, 1965",92.42,93.30,90.81,91.61,91.61,"147,110,000"
"Oct 01, 1965",89.96,93.19,89.30,92.42,92.42,"164,090,000"
"Sep 01, 1965",87.17,91.13,86.69,89.96,89.96,"155,180,000"
"Aug 01, 1965",85.25,87.79,84.80,87.17,87.17,"109,070,000"
"Jul 01, 1965",84.12,86.47,83.30,85.25,85.25,"85,150,000"
"Jun 01, 1965",88.42,88.80,80.73,84.12,84.12,"128,160,000"
"May 01, 1965",89.11,90.68,87.24,88.42,88.42,"110,190,000"
"Apr 01, 1965",86.16,89.64,85.87,89.11,89.11,"119,120,000"
"Mar 01, 1965",87.43,87.93,85.65,86.16,86.16,"124,830,000"
"Feb 01, 1965",87.56,88.06,85.25,87.43,87.43,"112,280,000"
"Jan 01, 1965",84.75,88.19,83.77,87.56,87.56,"109,130,000"
"Dec 01, 1964",84.42,85.18,82.65,84.75,84.75,"104,010,000"
"Nov 01, 1964",84.86,86.80,84.10,84.42,84.42,"93,640,000"
"Oct 01, 1964",84.18,85.70,83.65,84.86,84.86,"106,550,000"
"Sep 01, 1964",81.83,84.80,81.57,84.18,84.18,"109,770,000"
"Aug 01, 1964",83.18,83.49,80.80,81.83,81.83,"82,280,000"
"Jul 01, 1964",81.69,84.33,81.46,83.18,83.18,"102,590,000"
"Jun 01, 1964",80.37,82.10,78.15,81.69,81.69,"96,150,000"
"May 01, 1964",79.46,81.81,79.46,80.37,80.37,"99,150,000"
"Apr 01, 1964",78.98,81.20,78.67,79.46,79.46,"123,490,000"
"Mar 01, 1964",77.80,79.89,77.50,78.98,78.98,"113,760,000"
"Feb 01, 1964",77.04,78.31,76.36,77.80,77.80,"88,110,000"
"Jan 01, 1964",75.02,77.78,74.82,77.04,77.04,"116,620,000"
"Dec 01, 1963",73.23,75.36,73.02,75.02,75.02,"98,660,000"
"Nov 01, 1963",74.01,74.44,69.48,73.23,73.23,"93,990,000"
"Oct 01, 1963",71.70,75.18,71.57,74.01,74.01,"122,360,000"
"Sep 01, 1963",72.50,73.87,71.28,71.70,71.70,"106,620,000"
"Aug 01, 1963",69.13,72.71,68.64,72.50,72.50,"91,650,000"
"Jul 01, 1963",69.37,70.48,67.54,69.13,69.13,"76,310,000"
"Jun 01, 1963",70.80,71.24,68.78,69.37,69.37,"90,580,000"
"May 01, 1963",69.80,71.14,69.03,70.80,70.80,"105,070,000"
"Apr 01, 1963",66.57,70.18,66.23,69.80,69.80,"106,290,000"
"Mar 01, 1963",64.29,67.01,63.80,66.57,66.57,"74,760,000"
"Feb 01, 1963",66.31,66.96,64.08,64.29,64.29,"79,120,000"
"Jan 01, 1963",63.10,66.59,62.32,66.20,66.20,"101,970,000"
"Dec 01, 1962",62.26,63.50,61.28,63.10,63.10,"80,870,000"
"Nov 01, 1962",56.52,62.78,55.90,62.26,62.26,"96,020,000"
"Oct 01, 1962",56.27,57.83,52.55,56.52,56.52,"78,690,000"
"Sep 01, 1962",59.12,59.54,55.53,56.27,56.27,"62,890,000"
"Aug 01, 1962",58.23,60.33,56.76,59.12,59.12,"80,400,000"
"Jul 01, 1962",54.75,58.67,54.47,58.23,58.23,"74,160,000"
"Jun 01, 1962",59.63,59.96,51.35,54.75,54.75,"100,160,000"
"May 01, 1962",65.24,66.93,53.13,59.63,59.63,"111,030,000"
"Apr 01, 1962",69.55,69.82,64.95,65.24,65.24,"65,240,000"
"Mar 01, 1962",69.96,71.44,69.16,69.55,69.55,"68,440,000"
"Feb 01, 1962",68.84,71.13,68.56,69.96,69.96,"66,130,000"
"Jan 01, 1962",71.55,71.96,67.55,68.84,68.84,"80,790,000"
"Dec 01, 1961",71.78,72.64,70.86,71.55,71.55,"82,380,000"
"Nov 01, 1961",68.73,71.85,68.73,71.32,71.32,"87,770,000"
"Oct 01, 1961",66.77,68.62,66.73,68.62,68.62,"72,980,000"
"Sep 01, 1961",68.19,68.46,65.77,66.73,66.73,"63,820,000"
"Aug 01, 1961",67.37,68.44,66.94,68.07,68.07,"81,490,000"
"Jul 01, 1961",65.21,66.76,64.41,66.76,66.76,"60,840,000"
"Jun 01, 1961",66.56,67.08,64.47,64.64,64.64,"73,090,000"
"May 01, 1961",65.17,67.39,65.17,66.56,66.56,"96,940,000"
"Apr 01, 1961",65.60,68.68,64.40,65.31,65.31,"101,760,000"
"Mar 01, 1961",63.43,65.06,63.38,65.06,65.06,"115,050,000"
"Feb 01, 1961",61.90,63.44,61.14,63.44,63.44,"92,730,000"
"Jan 01, 1961",57.57,61.97,57.57,61.78,61.78,"89,010,000"
"Dec 01, 1960",55.30,58.11,55.30,58.11,58.11,"77,330,000"
"Nov 01, 1960",53.94,56.43,53.94,55.54,55.54,"62,010,000"
"Oct 01, 1960",53.36,54.86,52.20,53.39,53.39,"54,370,000"
"Sep 01, 1960",57.09,57.09,52.48,53.52,53.52,"60,840,000"
"Aug 01, 1960",55.53,58.07,54.72,56.96,56.96,"65,330,000"
"Jul 01, 1960",57.06,57.38,54.17,55.51,55.51,"53,860,000"
"Jun 01, 1960",55.89,58.00,55.89,56.92,56.92,"76,480,000"
"May 01, 1960",54.13,55.83,54.13,55.83,55.83,"68,790,000"
"Apr 01, 1960",55.43,56.59,54.37,54.37,54.37,"57,300,000"
"Mar 01, 1960",56.01,56.01,53.47,55.34,55.34,"65,710,000"
"Feb 01, 1960",55.96,56.82,54.73,56.12,56.12,"60,500,000"
"Jan 01, 1960",59.91,60.39,55.61,55.61,55.61,"63,920,000"
"Dec 01, 1959",58.70,59.89,58.60,59.89,59.89,"72,210,000"
"Nov 01, 1959",57.41,58.28,56.22,58.28,58.28,"64,500,000"
"Oct 01, 1959",56.94,57.52,56.00,57.52,57.52,"61,330,000"
"Sep 01, 1959",58.87,58.92,55.14,56.88,56.88,"57,500,000"
"Aug 01, 1959",60.71,60.71,58.27,59.60,59.60,"51,050,000"
"Jul 01, 1959",58.97,60.62,58.91,60.51,60.51,"70,900,000"
"Jun 01, 1959",58.63,58.63,56.36,58.47,58.47,"64,310,000"
"May 01, 1959",57.65,58.68,56.88,58.68,58.68,"70,950,000"
"Apr 01, 1959",55.69,58.17,55.69,57.59,57.59,"75,840,000"
"Mar 01, 1959",55.73,56.67,55.44,55.44,55.44,"82,430,000"
"Feb 01, 1959",55.21,55.52,53.58,55.41,55.41,"65,790,000"
"Jan 01, 1959",55.44,56.04,54.89,55.45,55.45,"83,240,000"
"Dec 01, 1958",52.69,55.21,52.46,55.21,55.21,"75,940,000"
"Nov 01, 1958",51.56,53.24,51.02,52.48,52.48,"74,350,000"
"Oct 01, 1958",49.98,51.62,49.98,51.33,51.33,"95,020,000"
"Sep 01, 1958",48.00,50.06,47.97,50.06,50.06,"71,940,000"
"Aug 01, 1958",47.49,48.16,47.22,47.75,47.75,"62,300,000"
"Jul 01, 1958",45.28,47.19,45.11,47.19,47.19,"69,430,000"
"Jun 01, 1958",44.31,45.34,44.31,45.24,45.24,"56,610,000"
"May 01, 1958",43.54,44.09,43.12,44.09,44.09,"54,100,000"
"Apr 01, 1958",41.93,43.44,41.33,43.44,43.44,"50,270,000"
"Mar 01, 1958",41.13,42.58,41.13,42.10,42.10,"46,680,000"
"Feb 01, 1958",42.04,42.46,40.61,40.84,40.84,"40,190,000"
"Jan 01, 1958",40.33,41.88,40.33,41.70,41.70,"49,830,000"
"Dec 01, 1957",41.36,41.54,39.38,39.99,39.99,"54,440,000"
"Nov 01, 1957",40.44,41.72,39.44,41.72,41.72,"48,200,000"
"Oct 01, 1957",42.76,43.14,38.98,41.06,41.06,"63,960,000"
"Sep 01, 1957",45.44,45.44,42.42,42.42,42.42,"36,890,000"
"Aug 01, 1957",47.79,47.79,43.89,45.22,45.22,"41,390,000"
"Jul 01, 1957",47.43,49.13,47.43,47.91,47.91,"48,230,000"
"Jun 01, 1957",47.37,48.24,46.78,47.37,47.37,"43,470,000"
"May 01, 1957",46.02,47.43,46.02,47.43,47.43,"52,560,000"
"Apr 01, 1957",44.14,45.74,44.14,45.74,45.74,"48,290,000"
"Mar 01, 1957",43.74,44.23,43.74,44.11,44.11,"35,620,000"
"Feb 01, 1957",44.62,44.62,42.39,43.26,43.26,"37,530,000"
"Jan 01, 1957",46.20,46.66,44.40,44.72,44.72,"48,140,000"
"Dec 01, 1956",45.98,47.04,45.84,46.67,46.67,"46,330,000"
"Nov 01, 1956",46.52,47.60,44.38,45.08,45.08,"43,550,000"
"Oct 01, 1956",44.70,47.00,44.70,45.58,45.58,"40,300,000"
"Sep 01, 1956",47.89,48.10,45.35,45.35,45.35,"37,220,000"
"Aug 01, 1956",49.62,49.64,46.94,47.51,47.51,"44,450,000"
"Jul 01, 1956",46.93,49.48,46.93,49.39,49.39,"45,650,000"
"Jun 01, 1956",45.58,47.13,45.14,46.97,46.97,"37,180,000"
"May 01, 1956",48.16,48.51,44.10,45.20,45.20,"53,210,000"
"Apr 01, 1956",48.70,48.85,47.09,48.38,48.38,"54,100,000"
"Mar 01, 1956",45.54,48.87,45.54,48.48,48.48,"60,310,000"
"Feb 01, 1956",44.03,45.43,43.42,45.34,45.34,"46,370,000"
"Jan 01, 1956",45.16,45.16,43.11,43.82,43.82,"47,160,000"
"Dec 01, 1955",45.35,45.89,44.95,45.48,45.48,"50,990,000"
"Nov 01, 1955",42.28,46.41,42.28,45.51,45.51,"46,360,000"
"Oct 01, 1955",42.49,42.99,40.80,42.34,42.34,"42,150,000"
"Sep 01, 1955",43.37,45.63,42.61,43.67,43.67,"60,080,000"
"Aug 01, 1955",42.93,43.18,41.74,43.18,43.18,"41,800,000"
"Jul 01, 1955",41.19,43.76,41.19,43.52,43.52,"48,470,000"
"Jun 01, 1955",37.96,41.03,37.96,41.03,41.03,"58,120,000"
"May 01, 1955",38.04,38.04,36.97,37.91,37.91,"45,450,000"
"Apr 01, 1955",36.95,38.32,36.83,37.96,37.96,"53,790,000"
"Mar 01, 1955",36.83,37.52,34.96,36.58,36.58,"65,780,000"
"Feb 01, 1955",36.72,37.15,36.44,36.76,36.76,"60,810,000"
"Jan 01, 1955",36.75,36.75,34.58,36.63,36.63,"74,650,000"
"Dec 01, 1954",33.99,35.98,33.99,35.98,35.98,"76,480,000"
"Nov 01, 1954",31.79,34.55,31.79,34.24,34.24,"63,010,000"
"Oct 01, 1954",32.29,32.76,31.68,31.68,31.68,"44,170,000"
"Sep 01, 1954",30.04,32.69,30.04,32.31,32.31,"41,220,000"
"Aug 01, 1954",30.99,31.21,29.83,29.83,29.83,"56,900,000"
"Jul 01, 1954",29.21,30.88,29.21,30.88,30.88,"51,840,000"
"Jun 01, 1954",29.19,29.43,28.15,29.21,29.21,"42,230,000"
"May 01, 1954",28.21,29.19,28.21,29.19,29.19,"41,900,000"
"Apr 01, 1954",27.17,28.26,27.01,28.26,28.26,"43,500,000"
"Mar 01, 1954",26.25,26.94,26.25,26.94,26.94,"44,050,000"
"Feb 01, 1954",25.99,26.30,25.81,26.15,26.15,"33,260,000"
"Jan 01, 1954",24.95,26.09,24.80,26.08,26.08,"33,420,000"
"Dec 01, 1953",24.78,24.99,24.55,24.81,24.81,"36,150,000"
"Nov 01, 1953",24.66,24.76,24.25,24.76,24.76,"26,640,000"
"Oct 01, 1953",23.49,24.58,23.39,24.54,24.54,"25,710,000"
"Sep 01, 1953",23.42,23.65,22.71,23.35,23.35,"27,150,000"
"Aug 01, 1953",24.84,24.84,23.32,23.32,23.32,"23,890,000"
"Jul 01, 1953",24.24,24.75,24.07,24.75,24.75,"22,240,000"
"Jun 01, 1953",24.15,24.22,23.54,24.14,24.14,"26,080,000"
"May 01, 1953",24.73,25.06,24.46,24.54,24.54,"25,730,000"
"Apr 01, 1953",25.25,25.25,24.19,24.62,24.62,"34,370,000"
"Mar 01, 1953",25.93,26.33,25.29,25.29,25.29,"42,510,000"
"Feb 01, 1953",26.51,26.54,25.48,25.90,25.90,"30,170,000"
"Jan 01, 1953",26.54,26.66,25.86,26.38,26.38,"34,060,000"
"Dec 01, 1952",25.68,26.59,25.61,26.57,26.57,"40,480,000"
"Nov 01, 1952",24.60,25.66,24.60,25.66,25.66,"30,210,000"
"Oct 01, 1952",24.48,24.58,23.80,24.52,24.52,"25,940,000"
"Sep 01, 1952",25.15,25.25,24.45,24.54,24.54,"24,100,000"
"Aug 01, 1952",25.45,25.55,24.83,25.03,25.03,"20,890,000"
"Jul 01, 1952",25.12,25.40,24.81,25.40,25.40,"24,100,000"
"Jun 01, 1952",23.80,24.96,23.78,24.96,24.96,"25,530,000"
"May 01, 1952",23.17,23.94,23.17,23.86,23.86,"24,010,000"
"Apr 01, 1952",24.18,24.18,23.32,23.32,23.32,"28,880,000"
"Mar 01, 1952",23.28,24.37,23.28,24.37,24.37,"29,500,000"
"Feb 01, 1952",24.30,24.41,23.09,23.26,23.26,"27,190,000"
"Jan 01, 1952",23.80,24.66,23.74,24.14,24.14,"41,560,000"
"Dec 01, 1951",22.94,23.77,22.94,23.77,23.77,"34,610,000"
"Nov 01, 1951",23.10,23.10,22.30,22.88,22.88,"29,280,000"
"Oct 01, 1951",23.47,23.85,22.45,22.94,22.94,"42,930,000"
"Sep 01, 1951",23.28,23.71,23.26,23.26,23.26,"36,420,000"
"Aug 01, 1951",22.51,23.28,22.51,23.28,23.28,"33,630,000"
"Jul 01, 1951",21.10,22.63,21.10,22.40,22.40,"27,990,000"
"Jun 01, 1951",21.48,22.05,20.96,20.96,20.96,"36,220,000"
"May 01, 1951",22.53,22.81,21.03,21.52,21.52,"38,440,000"
"Apr 01, 1951",21.32,22.43,21.26,22.43,22.43,"37,790,000"
"Mar 01, 1951",21.85,21.95,21.25,21.40,21.40,"35,530,000"
"Feb 01, 1951",21.77,22.21,21.76,21.80,21.80,"41,210,000"
"Jan 01, 1951",20.77,21.74,20.69,21.66,21.66,"70,180,000"
"Dec 01, 1950",19.66,20.43,19.00,20.41,20.41,"60,830,000"
"Nov 01, 1950",19.56,20.32,19.36,19.51,19.51,"43,180,000"
"Oct 01, 1950",19.69,20.16,19.53,19.53,19.53,"48,360,000"
"Sep 01, 1950",18.55,19.45,18.54,19.45,19.45,"38,590,000"
"Aug 01, 1950",18.02,18.82,17.95,18.42,18.42,"38,900,000"
"Jul 01, 1950",17.64,17.91,16.68,17.84,17.84,"44,570,000"
"Jun 01, 1950",18.77,19.40,17.44,17.69,17.69,"45,660,000"
"May 01, 1950",18.22,18.78,18.11,18.78,18.78,"45,080,000"
"Apr 01, 1950",17.34,18.07,17.34,18.07,18.07,"48,250,000"
"Mar 01, 1950",17.24,17.61,17.07,17.29,17.29,"40,410,000"
"Feb 01, 1950",17.05,17.35,16.99,17.22,17.22,"33,430,000"
"Jan 01, 1950",16.66,17.09,16.65,17.05,17.05,"42,570,000"
"Dec 01, 1949",16.15,16.79,16.15,16.79,16.79,-
"Nov 01, 1949",16.20,16.33,15.75,16.06,16.06,-
"Oct 01, 1949",15.60,16.15,15.60,16.04,16.04,-
"Sep 01, 1949",15.31,15.74,15.19,15.58,15.58,-
"Aug 01, 1949",15.12,15.51,15.12,15.22,15.22,-
"Jul 01, 1949",14.26,15.06,14.26,15.04,15.04,-
"Jun 01, 1949",14.14,14.16,13.55,14.16,14.16,-
"May 01, 1949",14.78,15.02,14.19,14.19,14.19,-
"Apr 01, 1949",14.94,15.07,14.68,14.71,14.71,-
"Mar 01, 1949",14.71,15.22,14.65,15.06,15.06,-
"Feb 01, 1949",15.34,15.35,14.38,14.62,14.62,-
"Jan 01, 1949",14.95,15.61,14.95,15.22,15.22,-
"Dec 01, 1948",15.01,15.33,15.00,15.20,15.20,-
"Nov 01, 1948",16.70,16.70,14.75,14.75,14.75,-
"Oct 01, 1948",15.67,16.61,15.67,16.50,16.50,-
"Sep 01, 1948",16.16,16.35,15.19,15.49,15.49,-
"Aug 01, 1948",15.85,16.15,15.67,15.97,15.97,-
"Jul 01, 1948",16.70,16.92,15.72,15.85,15.85,-
"Jun 01, 1948",16.74,17.06,16.54,16.74,16.74,-
"May 01, 1948",15.60,16.69,15.50,16.69,16.69,-
"Apr 01, 1948",15.12,15.78,15.12,15.48,15.48,-
"Mar 01, 1948",14.07,15.08,13.84,15.08,15.08,-
"Feb 01, 1948",14.71,14.71,13.85,13.93,13.93,-
"Jan 01, 1948",15.34,15.34,14.32,14.68,14.68,-
"Dec 01, 1947",15.07,15.30,14.63,15.30,15.30,-
"Nov 01, 1947",15.46,15.46,14.98,14.98,14.98,-
"Oct 01, 1947",15.16,15.79,15.16,15.43,15.43,-
"Sep 01, 1947",15.37,15.37,14.85,15.11,15.11,-
"Aug 01, 1947",15.80,15.80,15.22,15.32,15.32,-
"Jul 01, 1947",15.46,16.12,15.44,15.76,15.76,-
"Jun 01, 1947",14.30,15.24,14.30,15.21,15.21,-
"May 01, 1947",14.69,14.85,13.77,14.45,14.45,-
"Apr 01, 1947",15.23,15.23,14.09,14.58,14.58,-
"Mar 01, 1947",15.41,15.65,14.78,15.17,15.17,-
"Feb 01, 1947",15.80,16.14,15.30,15.43,15.43,-
"Jan 01, 1947",15.20,15.66,14.77,15.66,15.66,-
"Dec 01, 1946",14.44,15.50,14.44,15.30,15.30,-
"Nov 01, 1946",15.07,15.33,14.13,14.68,14.68,-
"Oct 01, 1946",14.92,15.30,14.12,14.84,14.84,-
"Sep 01, 1946",15.00,15.99,14.33,14.96,14.96,-
"Aug 01, 1946",18.01,18.23,16.65,16.65,16.65,-
"Jul 01, 1946",18.54,18.54,17.39,17.96,17.96,-
"Jun 01, 1946",19.05,19.05,18.03,18.43,18.43,-
"May 01, 1946",18.71,19.25,18.26,19.18,19.18,-
"Apr 01, 1946",18.06,18.90,18.06,18.76,18.76,-
"Mar 01, 1946",17.21,18.07,17.09,18.04,18.04,-
"Feb 01, 1946",18.64,18.70,16.81,17.28,17.28,-
"Jan 01, 1946",17.25,18.67,17.23,18.57,18.57,-
"Dec 01, 1945",17.44,17.68,16.94,17.36,17.36,-
"Nov 01, 1945",16.87,17.27,16.85,17.19,17.19,-
"Oct 01, 1945",16.33,16.72,16.30,16.65,16.65,-
"Sep 01, 1945",15.51,16.05,15.51,16.05,16.05,-
"Aug 01, 1945",14.68,15.51,14.40,15.51,15.51,-
"Jul 01, 1945",15.03,15.10,14.38,14.66,14.66,-
"Jun 01, 1945",15.03,15.37,14.87,14.87,14.87,-
"May 01, 1945",14.79,15.11,14.62,15.01,15.01,-
"Apr 01, 1945",13.77,14.84,13.67,14.84,14.84,-
"Mar 01, 1945",14.32,14.38,13.39,13.61,13.61,-
"Feb 01, 1945",13.50,14.30,13.50,14.30,14.30,-
"Jan 01, 1945",13.33,13.69,13.21,13.47,13.47,-
"Dec 01, 1944",12.80,13.28,12.80,13.28,13.28,-
"Nov 01, 1944",12.83,12.98,12.67,12.83,12.83,-
"Oct 01, 1944",12.80,13.07,12.73,12.78,12.78,-
"Sep 01, 1944",12.86,12.86,12.35,12.74,12.74,-
"Aug 01, 1944",12.78,13.04,12.61,12.82,12.82,-
"Jul 01, 1944",13.11,13.27,12.70,12.71,12.71,-
"Jun 01, 1944",12.31,13.02,12.23,12.98,12.98,-
"May 01, 1944",11.96,12.35,11.95,12.35,12.35,-
"Apr 01, 1944",11.96,12.06,11.67,11.87,11.87,-
"Mar 01, 1944",11.87,12.31,11.87,12.02,12.02,-
"Feb 01, 1944",11.83,11.89,11.56,11.82,11.82,-
"Jan 01, 1944",11.66,11.94,11.66,11.85,11.85,-
"Dec 01, 1943",11.13,11.69,11.13,11.67,11.67,-
"Nov 01, 1943",11.92,11.92,10.99,11.02,11.02,-
"Oct 01, 1943",12.09,12.09,11.67,11.91,11.91,-
"Sep 01, 1943",11.84,12.24,11.78,12.08,12.08,-
"Aug 01, 1943",11.47,11.92,11.47,11.80,11.80,-
"Jul 01, 1943",12.36,12.64,11.85,11.85,11.85,-
"Jun 01, 1943",12.18,12.35,11.88,12.35,12.35,-
"May 01, 1943",11.82,12.05,11.70,12.05,12.05,-
"Apr 01, 1943",11.59,11.76,11.14,11.59,11.59,-
"Mar 01, 1943",10.92,11.59,10.84,11.58,11.58,-
"Feb 01, 1943",10.52,10.97,10.43,10.97,10.97,-
"Jan 01, 1943",9.92,10.44,9.89,10.44,10.44,-
"Dec 01, 1942",9.28,9.77,9.28,9.77,9.77,-
"Nov 01, 1942",9.48,9.69,9.29,9.29,9.29,-
"Oct 01, 1942",8.92,9.48,8.92,9.36,9.36,-
"Sep 01, 1942",8.62,8.90,8.54,8.85,8.85,-
"Aug 01, 1942",8.57,8.73,8.46,8.62,8.62,-
"Jul 01, 1942",8.23,8.83,8.23,8.56,8.56,-
"Jun 01, 1942",8.19,8.53,8.18,8.30,8.30,-
"May 01, 1942",7.71,8.18,7.71,8.15,8.15,-
"Apr 01, 1942",8.05,8.20,7.47,7.66,7.66,-
"Mar 01, 1942",8.47,8.60,7.98,8.01,8.01,-
"Feb 01, 1942",8.84,8.97,8.46,8.59,8.59,-
"Jan 01, 1942",8.89,9.09,8.81,8.85,8.85,-
"Dec 01, 1941",9.07,9.38,8.37,8.69,8.69,-
"Nov 01, 1941",9.59,9.66,9.12,9.12,9.12,-
"Oct 01, 1941",10.17,10.17,9.50,9.50,9.50,-
"Sep 01, 1941",10.34,10.47,10.09,10.20,10.20,-
"Aug 01, 1941",10.34,10.36,10.03,10.28,10.28,-
"Jul 01, 1941",9.82,10.47,9.82,10.39,10.39,-
"Jun 01, 1941",9.36,9.95,9.36,9.85,9.85,-
"May 01, 1941",9.30,9.56,9.30,9.38,9.38,-
"Apr 01, 1941",9.97,10.16,9.31,9.31,9.31,-
"Mar 01, 1941",9.77,10.10,9.76,9.96,9.96,-
"Feb 01, 1941",9.96,10.19,9.53,9.92,9.92,-
"Jan 01, 1941",10.48,10.86,10.04,10.07,10.07,-
"Dec 01, 1940",10.62,10.69,10.38,10.58,10.58,-
"Nov 01, 1940",11.08,11.39,10.56,10.57,10.57,-
"Oct 01, 1940",10.81,11.08,10.47,11.08,11.08,-
"Sep 01, 1940",10.56,10.93,10.30,10.66,10.66,-
"Aug 01, 1940",10.26,10.50,9.84,10.50,10.50,-
"Jul 01, 1940",9.87,10.33,9.85,10.29,10.29,-
"Jun 01, 1940",9.11,10.10,8.99,9.98,9.98,-
"May 01, 1940",12.03,12.12,9.14,9.27,9.27,-
"Apr 01, 1940",12.21,12.59,12.04,12.19,12.19,-
"Mar 01, 1940",12.06,12.27,12.00,12.18,12.18,-
"Feb 01, 1940",12.05,12.37,12.04,12.13,12.13,-
"Jan 01, 1940",12.63,12.77,12.05,12.05,12.05,-
"Dec 01, 1939",12.29,12.46,12.19,12.46,12.46,-
"Nov 01, 1939",12.82,12.95,12.20,12.20,12.20,-
"Oct 01, 1939",12.88,13.21,12.73,12.83,12.83,-
"Sep 01, 1939",11.30,13.17,11.30,12.79,12.79,-
"Aug 01, 1939",12.04,12.16,10.86,11.18,11.18,-
"Jul 01, 1939",11.00,12.18,11.00,12.04,12.04,-
"Jun 01, 1939",11.42,11.80,10.79,10.86,10.86,-
"May 01, 1939",10.86,11.65,10.86,11.60,11.60,-
"Apr 01, 1939",11.26,11.26,10.42,10.93,10.93,-
"Mar 01, 1939",12.70,13.10,10.98,10.98,10.98,-
"Feb 01, 1939",12.12,12.70,12.12,12.70,12.70,-
"Jan 01, 1939",13.08,13.23,11.53,12.30,12.30,-
"Dec 01, 1938",12.61,13.14,12.32,13.14,13.14,-
"Nov 01, 1938",13.10,13.79,12.37,12.73,12.73,-
"Oct 01, 1938",12.52,13.91,12.48,13.17,13.17,-
"Sep 01, 1938",11.92,12.41,10.99,12.24,12.24,-
"Aug 01, 1938",12.25,12.73,11.85,12.06,12.06,-
"Jul 01, 1938",11.91,12.80,11.73,12.33,12.33,-
"Jun 01, 1938",9.57,11.72,9.42,11.56,11.56,-
"May 01, 1938",9.59,10.63,9.27,9.27,9.27,-
"Apr 01, 1938",8.91,10.45,8.91,9.78,9.78,-
"Mar 01, 1938",11.46,11.46,8.50,8.50,8.50,-
"Feb 01, 1938",10.89,11.68,10.34,11.34,11.34,-
"Jan 01, 1938",10.52,11.95,10.52,10.69,10.69,-
"Dec 01, 1937",10.97,11.42,10.31,10.55,10.55,-
"Nov 01, 1937",12.08,12.08,10.17,11.11,11.11,-
"Oct 01, 1937",13.72,13.72,10.76,12.35,12.35,-
"Sep 01, 1937",15.61,15.61,13.20,13.76,13.76,-
"Aug 01, 1937",17.07,17.27,15.88,16.04,16.04,-
"Jul 01, 1937",15.47,17.06,15.47,16.77,16.77,-
"Jun 01, 1937",15.96,16.28,15.12,15.40,15.40,-
"May 01, 1937",16.47,16.73,15.62,16.26,16.26,-
"Apr 01, 1937",17.71,17.71,15.99,16.43,16.43,-
"Mar 01, 1937",18.09,18.67,17.22,17.92,17.92,-
"Feb 01, 1937",17.88,18.37,17.86,18.06,18.06,-
"Jan 01, 1937",16.93,17.96,16.93,17.77,17.77,-
"Dec 01, 1936",17.14,17.32,16.65,17.18,17.18,-
"Nov 01, 1936",17.17,17.69,16.89,17.28,17.28,-
"Oct 01, 1936",16.04,17.23,16.04,17.23,17.23,-
"Sep 01, 1936",15.95,16.29,15.00,16.01,16.01,-
"Aug 01, 1936",15.91,16.20,15.32,15.99,15.99,-
"Jul 01, 1936",14.90,16.15,14.81,15.85,15.85,-
"Jun 01, 1936",14.39,15.16,14.12,14.84,14.84,-
"May 01, 1936",13.87,14.45,13.82,14.40,14.40,-
"Apr 01, 1936",15.19,15.51,13.53,13.77,13.77,-
"Mar 01, 1936",14.77,15.10,14.24,14.92,14.92,-
"Feb 01, 1936",14.44,14.87,14.32,14.60,14.60,-
"Jan 01, 1936",13.40,14.31,13.40,14.31,14.31,-
"Dec 01, 1935",12.75,13.43,12.75,13.43,13.43,-
"Nov 01, 1935",12.61,13.46,12.61,12.94,12.94,-
"Oct 01, 1935",11.48,12.46,11.10,12.46,12.46,-
"Sep 01, 1935",11.21,11.92,11.21,11.59,11.59,-
